bill_id,model,session,classification,jurisdiction,jurisdiction_code,introduced_chamber,title,first_date,curated,has_ai_ads,has_government_scope,has_ai_governance_body,has_harmonization,ai_governance_body_names,excerpt_government_scope,excerpt_harmonization
RI_[2024]_HB-8073,gpt-3.5-turbo-0125,2024,['bill'],Rhode Island,RI,House,AN ACT RELATING TO INSURANCE -- ACCIDENT AND SICKNESS INSURANCE POLICIES,2024-03-15,True,True,False,False,False,,,
RI_[2024]_HB-7786,gpt-3.5-turbo-0125,2024,['bill'],Rhode Island,RI,House,AN ACT RELATING TO COMMERCIAL LAW -- GENERAL REGULATORY PROVISIONS -- AUTOMATED DECISION TOOLS,2024-02-29,True,True,False,False,False,,,
TX_[88]_SB-1044,gpt-3.5-turbo-0125,88,['bill'],Texas,TX,Senate,Relating to criminal offenses for the creation or distribution of certain misleading images and videos; creating a criminal offense.,2023-02-21,True,False,False,False,False,,,
TX_[88]_HB-3633,gpt-3.5-turbo-0125,88,['bill'],Texas,TX,House,Relating to a study on the establishment of a program administered by the Texas Workforce Commission to train individuals in certain skills related to artificial intelligence systems.,2023-03-06,True,True,False,False,False,,,
TX_[88]_SB-1361,gpt-3.5-turbo-0125,88,['bill'],Texas,TX,Senate,Relating to the unlawful production or distribution of sexually explicit videos using deep fake technology; creating a criminal offense.,2023-03-01,True,False,False,False,False,,,
TX_[88]_HB-4695,gpt-3.5-turbo-0125,88,['bill'],Texas,TX,House,Relating to the provision of artificial intelligence mental health services.,2023-03-10,True,True,False,False,False,,,
TX_[88]_HB-4849,gpt-3.5-turbo-0125,88,['bill'],Texas,TX,House,Relating to notice of facial recognition technology used by business entities in publicly accessible spaces.,2023-03-10,True,False,False,False,False,,,
TX_[88]_HB-2060,gpt-3.5-turbo-0125,88,['bill'],Texas,TX,House,Relating to the creation of the artificial intelligence advisory council.,2023-02-08,True,True,True,False,False,,a bill has government scope if it governs the government's use of artificial intelligence (AI) or automated decision systems (ADS) in its operations.,
MI_[2023-2024]_HB-5569,gpt-3.5-turbo-0125,2023-2024,['bill'],Michigan,MI,House,Civil procedure: civil actions; cause of action for media that falsely depicts an individual engaging in sexual conduct; provide for. Creates new act.,2024-03-13,True,False,False,False,False,,,
MI_[2023-2024]_HB-5570,gpt-3.5-turbo-0125,2023-2024,['bill'],Michigan,MI,House,"Criminal procedure: sentencing guidelines; guidelines for dissemination of deep fake sexual images; enact. Amends sec. 17b, ch. XVII of 1927 PA 175 (MCL 777.17b).",2024-03-13,True,False,False,False,False,,,
VA_[2024]_HB-1051,gpt-3.5-turbo-0125,2024,['bill'],Virginia,VA,House,"Public education; dual enrollment and concurrent enrollment, high school graduation.",2024-01-10,False,True,False,False,False,,,
VA_[2024]_SB-537,gpt-3.5-turbo-0125,2024,['bill'],Virginia,VA,Senate,Hospital regulations; use of smoke evacuation systems during surgical procedures.,2024-01-10,False,True,False,False,False,,,
VA_[2024]_HB-763,gpt-3.5-turbo-0125,2024,['bill'],Virginia,VA,House,Hospital regulations; use of smoke evacuation systems during surgical procedures.,2024-01-09,False,True,False,False,False,,,
UT_[2024]_HB-249,gpt-3.5-turbo-0125,2024,['bill'],Utah,UT,House,Utah Legal Personhood Amendments,2024-01-11,False,True,False,False,False,,,
UT_[2024]_HCR-3,gpt-3.5-turbo-0125,2024,['concurrent resolution'],Utah,UT,House,Concurrent Resolution Regarding Child Sexual Abuse Material,2024-01-15,False,True,True,False,False,,this resolution declares child sexual abuse material to be at odds with the standards of the people of utah.,
GA_[2023_24]_HR-880,gpt-3.5-turbo-0125,2023_24,['resolution'],Georgia,GA,House,First flight of the Lockheed Martin C-130 Hercules transport aircraft; 70th anniversary; recognize,2024-01-25,False,True,False,False,False,,,
GA_[2023_24]_HB-203,gpt-3.5-turbo-0125,2023_24,['bill'],Georgia,GA,House,Health; restrictions on sale and dispensing of contact lenses with respect to physicians; revise provisions,2023-02-01,False,True,False,False,False,,,
GA_[2023_24]_SR-434,gpt-3.5-turbo-0125,2023_24,['resolution'],Georgia,GA,Senate,Lockheed Martin C-130 Hercules; commemorating the 70th anniversary of the first flight,2024-01-08,False,True,False,False,False,,,
MS_[2024]_SB-2288,gpt-3.5-turbo-0125,2024,['bill'],Mississippi,MS,Senate,Images or audio altered or created by digitization; criminalize dissemination of in certain circumstances.,2024-02-06,False,True,False,False,False,,,
MO_[2024]_HB-1814,gpt-3.5-turbo-0125,2024,['bill'],Missouri,MO,House,Modifies provisions relating to task forces,2023-12-06,False,True,False,False,False,,,
MO_[2024]_HB-2612,gpt-3.5-turbo-0125,2024,['bill'],Missouri,MO,House,Modifies duties of the literacy advisory council to include reviews of the use of technology in schools,2024-02-01,False,True,False,False,False,,,
MA_[193rd]_S-2584,gpt-3.5-turbo-0125,193rd,['bill'],Massachusetts,MA,Senate,Amendment S.2584,2024-02-01,False,True,False,False,False,,,
AK_[33]_HB-271,gpt-3.5-turbo-0125,33,['bill'],Alaska,AK,House,An Act relating to social media and minors; and providing for an effective date.,2024-01-16,False,True,False,False,False,,,
KY_[2024RS]_HB-506,gpt-3.5-turbo-0125,2024RS,['bill'],Kentucky,KY,House,AN ACT relating to geoengineering.,2024-02-09,False,True,False,False,False,,,
KY_[2024RS]_SB-217,gpt-3.5-turbo-0125,2024RS,['bill'],Kentucky,KY,Senate,AN ACT relating to geoengineering.,2024-02-16,False,True,False,False,False,,,
KY_[2024RS]_SB-34,gpt-3.5-turbo-0125,2024RS,['bill'],Kentucky,KY,Senate,AN ACT relating to the promotion of family well-being and making an appropriation therefor.,2024-01-02,False,True,False,False,False,,,
KY_[2024RS]_SB-317,gpt-3.5-turbo-0125,2024RS,['bill'],Kentucky,KY,Senate,"AN ACT relating to commercial rights to the use of names, voices, and likenesses.",2024-02-27,False,True,False,False,False,,,
KY_[2024RS]_HB-734,gpt-3.5-turbo-0125,2024RS,['bill'],Kentucky,KY,House,AN ACT relating to the promotion of family well-being and making an appropriation therefor.,2024-02-26,False,True,False,False,False,,,
AL_[2024rs]_SB-75,gpt-3.5-turbo-0125,2024rs,['bill'],Alabama,AL,Senate,"Appropriations from Education Trust Fund for the support, maintenance, and development of public education for fiscal year ending September 30, 2025.",2024-02-07,False,True,False,False,False,,,
AL_[2024rs]_HB-145,gpt-3.5-turbo-0125,2024rs,['bill'],Alabama,AL,House,"Appropriations from Education Trust Fund for the support, maintenance, and development of public education for fiscal year ending September 30, 2025.",2024-02-07,False,True,False,False,False,,,
AL_[2024rs]_SB-109,gpt-3.5-turbo-0125,2024rs,['bill'],Alabama,AL,Senate,"Crimes & Offenses, raises maximum age for offenses involving minors & sexually explicit conduct, authorizes punitive damages for victims of those offenses, directs Board of Education to require policies related to those offenses",2024-02-15,False,True,False,False,False,,,
AL_[2024rs]_HB-172,gpt-3.5-turbo-0125,2024rs,['bill'],Alabama,AL,House,"Crimes & offenses, provides criminal & civil penalties for distribution of materially deceptive media intended to influence an election",2024-02-15,False,True,False,False,False,,,
AL_[2024rs]_HB-168,gpt-3.5-turbo-0125,2024rs,['bill'],Alabama,AL,House,"Crimes & Offenses, raises max. age for offenses involving obscene materials with depictions of children, authorizes punitive damages for victims of those offenses, and directs Board of Ed. to require policies related to those offenses",2024-02-14,False,True,True,False,False,,the state board of education to require local school boards to develop policies related to certain crimes,
MN_[2023-2024]_SF-186,gpt-3.5-turbo-0125,2023-2024,['bill'],Minnesota,MN,Senate,Superintendent of the Bureau of Criminal Apprehension requirement to prepare an annual report on Fusion Center activities,2023-01-11,False,True,False,False,False,,,
MN_[2023-2024]_HF-41,gpt-3.5-turbo-0125,2023-2024,['bill'],Minnesota,MN,House,"Bureau of Criminal Apprehension superintendent required to prepare an annual report on Fusion Center activities, and money appropriated.",2023-01-04,False,True,False,False,False,,,
MN_[2023-2024]_SF-2909,gpt-3.5-turbo-0125,2023-2024,['bill'],Minnesota,MN,Senate,Omnibus Judiciary and Public Safety appropriations,2023-03-14,False,True,False,False,False,,,
MI_[2023-2024]_HB-5144,gpt-3.5-turbo-0125,2023-2024,['bill'],Michigan,MI,House,"Elections: offenses; penalties for distributing materially deceptive media; provide for, and provide procedure for enjoining materially deceptive media. Amends 1954 PA 116 (MCL 168.1 - 168.992) by adding sec. 932f.",2023-10-12,False,True,False,False,False,,,
MI_[2023-2024]_HB-5143,gpt-3.5-turbo-0125,2023-2024,['bill'],Michigan,MI,House,Campaign finance: other; artificial intelligence; define. Amends sec. 2 of 1976 PA 388 (MCL 169.202).  TIE BAR WITH: HB 5141'23,2023-10-12,False,True,False,False,False,,,
IN_[2024]_HB-1283,gpt-3.5-turbo-0125,2024,['bill'],Indiana,IN,House,Use of altered media in elections.,2024-01-09,False,True,False,False,False,,,
CA_[20232024]_SB-104,gpt-3.5-turbo-0125,20232024,"['bill', 'appropriation']",California,CA,Senate,Budget Acts of 2022 and 2023.,2023-01-18,False,True,False,False,False,,,
CA_[20232024]_AJR-6,gpt-3.5-turbo-0125,20232024,['joint resolution'],California,CA,Assembly,Relative to artificial intelligence.,2023-05-04,False,True,True,False,False,,this measure would urge the united states government to impose an immediately moratorium on the training of ai systems more powerful than gpt-4 for at least 6 months to allow time to develop much-needed ai governance systems.,
CA_[20232024]_SB-100,gpt-3.5-turbo-0125,20232024,"['bill', 'appropriation']",California,CA,Senate,Budget Acts of 2021 and 2022.,2023-01-18,False,True,False,False,False,,,
CA_[20232024]_SB-103,gpt-3.5-turbo-0125,20232024,"['bill', 'appropriation']",California,CA,Senate,Budget Acts of 2021 and 2022.,2023-01-18,False,True,False,False,False,,,
CA_[20232024]_SCR-17,gpt-3.5-turbo-0125,20232024,['concurrent resolution'],California,CA,Senate,Relative to artificial intelligence.,2023-01-30,False,True,False,False,False,,,
CA_[20232024]_AB-1754,gpt-3.5-turbo-0125,20232024,['bill'],California,CA,Assembly,Maintenance of the codes.,2023-03-02,False,True,False,False,False,,,
CA_[20232024]_AB-1027,gpt-3.5-turbo-0125,20232024,['bill'],California,CA,Assembly,Social media platforms: drug safety policies.,2023-02-15,False,True,False,False,False,,,
CA_[20232024]_ACR-96,gpt-3.5-turbo-0125,20232024,['concurrent resolution'],California,CA,Assembly,Relative to the 23 Asilomar AI Principles.,2023-06-12,False,True,False,False,False,,,
CA_[20232024]_AB-1873,gpt-3.5-turbo-0125,20232024,['bill'],California,CA,Assembly,Crimes: sexual exploitation of a child.,2024-01-22,False,True,True,False,False,,"this bill would additionally make a person guilty of a misdemeanor or a felony if the person knowingly develops, duplicates, prints, or exchanges any representation of information, data, or image, generated using artificial intelligence, that depicts a person under the age of 18 years engaged in an act of sexual conduct, as specified.",
CA_[20232024]_AB-104,gpt-3.5-turbo-0125,20232024,"['bill', 'appropriation']",California,CA,Assembly,Budget Acts of 2022 and 2023.,2023-01-09,False,True,False,False,False,,,
CA_[20232024]_AB-100,gpt-3.5-turbo-0125,20232024,"['bill', 'appropriation']",California,CA,Assembly,Budget Acts of 2021 and 2022.,2023-01-09,False,True,False,False,False,,,
CA_[20232024]_AB-103,gpt-3.5-turbo-0125,20232024,"['bill', 'appropriation']",California,CA,Assembly,Budget Acts of 2021 and 2022.,2023-01-09,False,True,False,False,False,,,
IA_[2023-2024]_HF-731,gpt-3.5-turbo-0125,2023-2024,['bill'],Iowa,IA,House,"A bill for an act relating to and making appropriations to the education system, including the funding and operation of the department for the blind, the department of education, and the state board of regents; requiring the state board of regents to conduct a study and prepare a report related to diversity, equity, and inclusion programs and efforts; providing for responsibilities of the workforce development board; establishing the Iowa workforce grant and incentive program; requiring the department of education to convene a task force on at-risk students and dropout prevention programs; modifying provisions related to the future ready Iowa skilled workforce grant program, the all Iowa opportunity scholarship program, the education savings account program, the gap tuition assistance program, the Iowa educational services for the blind and visually impaired program, career and technical education programs, the fine arts beginning teacher mentoring program, the equipment replacement and program-sharing property tax levy, and the posting of education-related job openings; and including effective date, applicability, and retroactive applicability provisions.",2023-05-03,False,True,False,False,False,,,
IA_[2023-2024]_HSB-254,gpt-3.5-turbo-0125,2023-2024,['proposed bill'],Iowa,IA,House,"A bill for an act relating to and making appropriations to the education system, including the funding and operation of the department for the blind, the department of education, and the state board of regents; requiring the state board of regents to conduct a study and prepare a report related to diversity, equity, and inclusion programs and efforts; providing for responsibilities of the workforce development board; establishing the Iowa workforce grant and incentive program; requiring the department of education to convene a task force on at-risk students and dropout prevention programs; modifying provisions related to the future ready Iowa skilled workforce grant program, the all Iowa opportunity scholarship program, the education savings account program, the gap tuition assistance program, the Iowa educational services for the blind and visually impaired program, career and technical education programs, the fine arts beginning teacher mentoring program, the equipment replacement and program-sharing property tax levy, and the posting of education-related job openings; and including effective date, applicability, and retroactive applicability provisions.",2023-05-02,False,True,False,False,False,,,
IA_[2023-2024]_HF-303,gpt-3.5-turbo-0125,2023-2024,['bill'],Iowa,IA,House,A bill for an act relating to powers and duties applicable to state of disaster emergencies and public health disasters.,2023-02-15,False,True,False,False,False,,,
IA_[2023-2024]_SF-2030,gpt-3.5-turbo-0125,2023-2024,['bill'],Iowa,IA,Senate,A bill for an act relating to powers and duties applicable to state of disaster emergencies and public health disasters.,2024-01-09,False,True,False,False,False,,,
IA_[2023-2024]_SF-91,gpt-3.5-turbo-0125,2023-2024,['bill'],Iowa,IA,Senate,A bill for an act relating to powers and duties applicable to state of disaster emergencies and public health disasters.,2023-01-18,False,True,False,False,False,,,
IA_[2023-2024]_HF-2090,gpt-3.5-turbo-0125,2023-2024,['bill'],Iowa,IA,House,A bill for an act relating to powers and duties applicable to state of disaster emergencies and public health disasters.,2024-01-22,False,True,False,False,False,,,
IA_[2023-2024]_HF-2349,gpt-3.5-turbo-0125,2023-2024,['bill'],Iowa,IA,House,A bill for an act providing for review and ongoing rescission of administrative rules.,2024-02-07,False,True,False,False,False,,,
FL_[2024]_HR-8057,gpt-3.5-turbo-0125,2024,['resolution'],Florida,FL,House,Gator Day,2024-02-08,False,True,False,False,False,,,
FL_[2024]_SB-7018,gpt-3.5-turbo-0125,2024,['bill'],Florida,FL,Senate,Health Care Innovation,2023-12-04,False,True,False,False,False,,,
FL_[2024]_SR-1002,gpt-3.5-turbo-0125,2024,['resolution'],Florida,FL,Senate,Gator Day,2023-12-19,False,True,False,False,False,,,
FL_[2024]_HB-1501,gpt-3.5-turbo-0125,2024,['bill'],Florida,FL,House,Health Care Innovation,2024-01-08,False,True,False,False,False,,,
FL_[2024]_HB-1461,gpt-3.5-turbo-0125,2024,['bill'],Florida,FL,House,Pub. Rec./Investigations by the Department of Legal Affairs,2024-01-07,False,True,False,False,False,,,
FL_[2024]_SB-1260,gpt-3.5-turbo-0125,2024,['bill'],Florida,FL,Senate,Verification of Reemployment Assistance Benefit Eligibility,2024-01-03,False,True,False,False,False,,,
FL_[2024]_HB-1289,gpt-3.5-turbo-0125,2024,['bill'],Florida,FL,House,Verification of Reemployment Assistance Benefit Eligibility,2024-01-05,False,True,False,False,False,,,
FL_[2023]_SR-1740,gpt-3.5-turbo-0125,2023,['resolution'],Florida,FL,Senate,Keiser University Day,2023-04-18,False,True,False,False,False,,,
FL_[2023]_HR-8039,gpt-3.5-turbo-0125,2023,['resolution'],Florida,FL,House,Gator Day,2023-04-11,False,True,False,False,False,,,
FL_[2023]_HB-999,gpt-3.5-turbo-0125,2023,['bill'],Florida,FL,House,Postsecondary Educational Institutions,2023-02-21,False,True,False,False,False,,,
FL_[2023]_SR-1730,gpt-3.5-turbo-0125,2023,['resolution'],Florida,FL,Senate,Gator Day,2023-03-29,False,True,True,False,False,,"whereas, the university of florida has installed hipergator ai, one of higher education’s most powerful supercomputers, for training and research purposes, and is the first institution to adopt an “ai across the curriculum” model so that every student, regardless of discipline, has at least a basic familiarity with how artificial intelligence will meet societal needs ranging from health care to education to national security",
FL_[2023]_SB-266,gpt-3.5-turbo-0125,2023,['bill'],Florida,FL,Senate,Higher Education,2023-02-28,False,True,False,False,False,,,
WV_[2024]_HB-5443,gpt-3.5-turbo-0125,2024,['bill'],West Virginia,WV,House,Clarifying that electronic data processing services are to be included in the valuation of specialized high-technology property,2024-02-05,False,True,False,False,False,,,
TX_[884]_HB-1,gpt-3.5-turbo-0125,884,['bill'],Texas,TX,House,"Relating to primary and secondary education, including the certification, compensation, and health coverage of certain public school employees, the public school finance system, special education in public schools, the establishment of an education savings account program, measures to support the education of public school students that include certain educational grant programs, reading instruction, and early childhood education, the provision of virtual education, and public school accountability.",2023-11-07,False,True,True,False,False,,"the commission shall develop recommendations under this subchapter to address issues related to the public school statewide assessment and accountability system, including the use of artificial intelligence in grading systems",
TX_[883]_HB-1,gpt-3.5-turbo-0125,883,['bill'],Texas,TX,House,"Relating to primary and secondary education, including the certification, compensation, and health coverage of certain public school employees, the public school finance system, special education in public schools, the establishment of an education savings account program, measures to support the education of public school students that include certain educational grant programs, reading instruction, and early childhood education, the provision of virtual education, and public school accountability.",2023-10-19,False,True,True,False,False,,"the commission shall develop recommendations under this subchapter to address issues related to the public school statewide assessment and accountability system, including the use of artificial intelligence in grading systems",
PA_[2023-2024]_HB-1304,gpt-3.5-turbo-0125,2023-2024,['bill'],Pennsylvania,PA,House,"An Act amending Title 35 (Health and Safety) of the Pennsylvania Consolidated Statutes, in 911 emergency communication services, providing for a Legislative Budget and Finance Committee study and further providing for termination.",2023-06-02,False,True,False,False,False,,,
PA_[2023-2024]_HB-1380,gpt-3.5-turbo-0125,2023-2024,['bill'],Pennsylvania,PA,House,"An Act amending the act of June 13, 1967 (P.L.31, No.21), known as the Human Services Code, in public assistance, further providing for administration of assistance programs.",2023-06-12,False,True,True,False,False,,"utilize data analytics, including artificial intelligence, for eligibility verification and the detection of fraud.",
PA_[2023-2024]_SB-1045,gpt-3.5-turbo-0125,2023-2024,['bill'],Pennsylvania,PA,Senate,"An Act amending Title 18 (Crimes and Offenses) of the Pennsylvania Consolidated Statutes, in forgery and fraudulent practices, providing for the offense of unauthorized dissemination of artificially generated impersonation of individual.",2024-01-29,False,True,False,False,False,,,
NC_[2023]_SB-460,gpt-3.5-turbo-0125,2023,['bill'],North Carolina,NC,Senate,Study Automation and the Workforce.,2023-03-30,False,True,False,False,False,,,
ND_[68]_HB-1361,gpt-3.5-turbo-0125,68,['bill'],North Dakota,ND,House,"AN ACT to amend and reenact subsection 8 of section 1-01-49 of the North Dakota Century Code, relating to the definition of person; and to declare an emergency.",2023-01-12,False,True,False,False,False,,,
NM_[2023]_SB-78,gpt-3.5-turbo-0125,2023,['bill'],New Mexico,NM,Senate,CENTER FOR DRYLAND RESILIENCE,2023-01-17,False,True,False,False,False,,,
NV_[82]_SB-165,gpt-3.5-turbo-0125,82,['bill'],Nevada,NV,Senate,Revises provisions relating to businesses engaged in the development of emerging technologies. (BDR 18-878),2023-02-16,False,True,False,False,False,,,
NV_[82]_SB-419,gpt-3.5-turbo-0125,82,['bill'],Nevada,NV,Senate,Makes revisions relating to public health. (BDR 40-748),2023-03-27,False,True,False,False,False,,,
DC_[25]_B-25-0320,gpt-3.5-turbo-0125,25,['bill'],District of Columbia,DC,Council of the District of Columbia,Fiscal Year 2024 Budget Support Emergency Act of 2023,2023-06-12,False,True,False,False,False,,,
MD_[2024]_HB-582,gpt-3.5-turbo-0125,2024,['bill'],Maryland,MD,House,Economic Development - Entrepreneurial Innovation Programs - Establishment (Pava LaPere Legacy of Innovation Act of 2024),2024-01-24,False,True,False,False,False,,,
KS_[2023-2024]_SB-135,gpt-3.5-turbo-0125,2023-2024,['bill'],Kansas,KS,Senate,"Creating the medical cannabis regulation act to regulate the cultivation, processing, distribution, sale and use of medical cannabis.",2023-02-01,False,True,False,False,False,,,
AZ_[56th-2nd-regular]_HB-2394,gpt-3.5-turbo-0125,56th-2nd-regular,['bill'],Arizona,AZ,House,candidates; digital impersonation; injunctive relief,2024-01-11,False,True,False,False,False,,,
AZ_[56th-2nd-regular]_SB-1599,gpt-3.5-turbo-0125,56th-2nd-regular,['bill'],Arizona,AZ,Senate,artificial intelligence use; aggravating circumstance,2024-01-30,False,True,True,False,False,,"a. a sentence of imprisonment for a felony shall be a definite term of years and the person sentenced, unless otherwise provided by law, shall be committed to the custody of the state department of corrections.",
NY_[2023-2024]_A-6319,gpt-3.5-turbo-0125,2023-2024,['bill'],New York,NY,Assembly,Relates to data privacy protection; establishes the privacy and security victims relief fund,2023-04-03,False,True,False,False,False,,,
NY_[2023-2024]_A-6775,gpt-3.5-turbo-0125,2023-2024,['bill'],New York,NY,Assembly,"Establishes the crime of unlawful dissemination or publication of a fabricated photographic, videographic, or audio record",2023-05-08,False,True,False,False,False,,,
NY_[2023-2024]_A-7501,gpt-3.5-turbo-0125,2023-2024,['bill'],New York,NY,Assembly,Relates to creating a state office of algorithmic innovation,2023-05-25,False,True,False,False,False,,,
NY_[2023-2024]_S-7422,gpt-3.5-turbo-0125,2023-2024,['bill'],New York,NY,Senate,Excludes a production using artificial intelligence in a manner which results in the displacement of employees from the definition of qualified film for the purposes of the empire state film production credit,2023-05-24,False,True,False,False,False,,,
NY_[2023-2024]_S-895,gpt-3.5-turbo-0125,2023-2024,['bill'],New York,NY,Senate,Requires disclosure of certain social media terms of service,2023-01-09,False,True,False,False,False,,,
NY_[2023-2024]_K-330,gpt-3.5-turbo-0125,2023-2024,['resolution'],New York,NY,Assembly,Honoring Calyampudi (C.R.) Radhakrishna Rao upon the occasion of his special designation as recipient of the 2023 International Prize in Statistics,2023-04-24,False,True,False,False,False,,,
NY_[2023-2024]_A-567,gpt-3.5-turbo-0125,2023-2024,['bill'],New York,NY,Assembly,Establishes criteria for the sale of automated employment decision tools,2023-01-09,False,True,False,False,False,,,
NY_[2023-2024]_A-8179,gpt-3.5-turbo-0125,2023-2024,['bill'],New York,NY,Assembly,Enacts the robot tax act; imposes a tax on certain businesses when people are displaced from their employment due to certain technologies,2023-10-27,False,True,False,False,False,,,
NY_[2023-2024]_A-7634,gpt-3.5-turbo-0125,2023-2024,['bill'],New York,NY,Assembly,Excludes a production using artificial intelligence in a manner which results in the displacement of employees from the definition of qualified film for the purposes of the empire state film production credit,2023-05-25,False,True,False,False,False,,,
NY_[2023-2024]_A-4534,gpt-3.5-turbo-0125,2023-2024,['bill'],New York,NY,Assembly,"Relates to classroom safety mechanisms, emergency medical equipment, and evidence-based best practices for school safety planning and training",2023-02-16,False,True,False,False,False,,,
IL_[103rd]_HB-3338,gpt-3.5-turbo-0125,103rd,['bill'],Illinois,IL,House,SAFE PATIENT LIMITS,2023-02-17,False,True,False,False,False,,,
IL_[103rd]_SB-2795,gpt-3.5-turbo-0125,103rd,['bill'],Illinois,IL,Senate,SAFE PATIENT LIMITS ACT,2024-01-17,False,True,False,False,False,,,
IL_[103rd]_HB-3943,gpt-3.5-turbo-0125,103rd,['bill'],Illinois,IL,House,SOCIAL MEDIA MODERATION,2023-02-17,False,True,False,False,False,,,
IL_[103rd]_HB-3385,gpt-3.5-turbo-0125,103rd,['bill'],Illinois,IL,House,DATA PRIVACY AND PROTECTION,2023-02-17,False,True,False,False,False,,,
IL_[103rd]_HB-4076,gpt-3.5-turbo-0125,103rd,['bill'],Illinois,IL,House,MEDICAID-REDERTERMINATIONS,2023-05-09,False,True,False,False,False,,,
IL_[103rd]_SB-2314,gpt-3.5-turbo-0125,103rd,['bill'],Illinois,IL,Senate,SAFE PATIENT LIMITS ACT,2023-02-10,False,True,False,False,False,,,
IL_[103rd]_SB-504,gpt-3.5-turbo-0125,103rd,['bill'],Illinois,IL,Senate,EMPLOYMENT-TECH,2023-02-02,False,True,False,False,False,,,
WI_[2023]_SB-523,gpt-3.5-turbo-0125,2023,['bill'],Wisconsin,WI,Senate,Relating to: grants to schools to acquire proactive firearm detection software and making an appropriation. (FE),2023-10-16,False,True,False,False,False,,,
WI_[2023]_AB-542,gpt-3.5-turbo-0125,2023,['bill'],Wisconsin,WI,Assembly,Relating to: grants to schools to acquire proactive firearm detection software and making an appropriation. (FE),2023-10-18,False,True,False,False,False,,,
WA_[2023-2024]_SB-6184,gpt-3.5-turbo-0125,2023-2024,['bill'],Washington,WA,Senate,Concerning deepfake artificial intelligence-generated pornographic material involving minors.,2024-01-11,False,True,False,False,False,,,
WA_[2023-2024]_HB-1147,gpt-3.5-turbo-0125,2023-2024,['bill'],Washington,WA,House,Concerning the capital budget.,2023-01-05,False,True,False,False,False,,,
WA_[2023-2024]_HB-1999,gpt-3.5-turbo-0125,2023-2024,['bill'],Washington,WA,House,Concerning fabricated intimate or sexually explicit images and depictions.,2023-12-20,False,True,False,False,False,,,
WA_[2023-2024]_SB-5962,gpt-3.5-turbo-0125,2023-2024,['bill'],Washington,WA,Senate,Concerning fabricated intimate or sexually explicit images and depictions.,2024-01-04,False,True,False,False,False,,,
WA_[2023-2024]_HB-2360,gpt-3.5-turbo-0125,2023-2024,['bill'],Washington,WA,House,Creating the Washington digital empowerment and workforce inclusion act.,2024-01-15,False,True,False,False,False,,,
WA_[2023-2024]_HJM-4005,gpt-3.5-turbo-0125,2023-2024,['joint memorial'],Washington,WA,House,Affirming Washington's commitment to the Blueprint for an AI Bill of Rights.,2024-01-15,False,True,False,False,False,,,
WA_[2023-2024]_SB-5200,gpt-3.5-turbo-0125,2023-2024,['bill'],Washington,WA,Senate,Concerning the capital budget.,2023-01-06,False,True,False,False,False,,,
TN_[113]_SB-2765,gpt-3.5-turbo-0125,113,['bill'],Tennessee,TN,Senate,"Education - As introduced, enacts the ""Protecting Tennessee Schools and Events Act""; subject to appropriations, requires the department of education to contract for the provision of walk-through metal detectors to LEAs. - Amends TCA Title 12 and Title 49.",2024-01-30,False,True,False,False,False,,,
TN_[113]_SB-1651,gpt-3.5-turbo-0125,113,['bill'],Tennessee,TN,Senate,"General Assembly, Directed Studies - As introduced, requires TACIR to conduct a study on approaches to the regulation of artificial intelligence and submit a report of such study, including recommended legislative approaches, to the speakers of each house and the legislative librarian no later than January 1, 2025. - Amends TCA Title 4 and Title 47.",2024-01-08,False,True,False,False,False,,,
TN_[113]_HB-2344,gpt-3.5-turbo-0125,113,['bill'],Tennessee,TN,House,"Education - As introduced, enacts the ""Protecting Tennessee Schools and Events Act""; subject to appropriations, requires the department of education to contract for the provision of walk-through metal detectors to LEAs. - Amends TCA Title 12 and Title 49.",2024-01-30,False,True,False,False,False,,,
TN_[113]_HB-2030,gpt-3.5-turbo-0125,113,['bill'],Tennessee,TN,House,"Criminal Offenses - As introduced, expands the offense of unlawful exposure to include the distribution, with the intent to cause emotional distress, of an image of the intimate parts of another identifiable person or an image of an identifiable person engaged in sexually explicit conduct and the image was created or modified by means of a computer software program, artificial intelligence application, or other digital editing tools. - Amends TCA Title 39.",2024-01-23,False,True,False,False,False,,,
TN_[113]_SB-1912,gpt-3.5-turbo-0125,113,['bill'],Tennessee,TN,Senate,"Criminal Offenses - As introduced, expands the offense of unlawful exposure to include the distribution, with the intent to cause emotional distress, of an image of the intimate parts of another identifiable person or an image of an identifiable person engaged in sexually explicit conduct and the image was created or modified by means of a computer software program, artificial intelligence application, or other digital editing tools. - Amends TCA Title 39.",2024-01-23,False,True,False,False,False,,,
TN_[113]_HB-2823,gpt-3.5-turbo-0125,113,['bill'],Tennessee,TN,House,"General Assembly, Directed Studies - As introduced, requires TACIR to conduct a study on approaches to the regulation of artificial intelligence and submit a report of such study, including recommended legislative approaches, to the speakers of each house and the legislative librarian no later than January 1, 2025. - Amends TCA Title 4 and Title 47.",2024-01-08,False,True,False,False,False,,,
GA_[2023_24]_HB-1192,gpt-3.5-turbo-0125,2023_24,['bill'],Georgia,GA,House,Sales and use tax; certain high-technology data center equipment; prohibit issuance of new certificates of exemption,2024-02-08,False,True,False,False,False,,,
GA_[2023_24]_HB-1361,gpt-3.5-turbo-0125,2023_24,['bill'],Georgia,GA,House,Crimes and offenses; distribution of computer generated obscene material depicting a child; prohibit,2024-02-21,False,True,False,False,False,,,
